242.02
262.19
244.71
249.48
324.49
399.08
355.66
450.49
477.13
428.47
405.61
436.38
501.26
563.17
480.62
475.7
425.45
513.86
478.4
539.68
521.18
505.03
593.83
484.97
572.15
530.17
559.32
552.19
428.04
484.48
521.22
532.45
520.25
574.1
548.31
529.93
503.79
525.15
515.37
400.01
499.2
622.94
505.88
506.59
649.92
675.01
587.47
739.03
693.71
622.08
660.02
636.63
635.19
649.66
627.32
689.38
578.79
778.98
629.58
588.21
554.9
644.81
524.01
579.76
555.41
576.4
491.16
531.29
597.71
541.0
558.34
705.58
481.9
531.53
661.93
1240.15
508.48
592.33
594.49
628.42
632.77
677.28
675.16
613.97
612.6
505.88
597.5
604.26
609.37
608.08
622.04
463.84
484.92
641.33
530.79
572.11
609.41
589.06
491.94
564.69
