252.37
272.3
271.59
330.5
302.34
347.95
352.41
385.46
595.03
542.28
609.65
643.43
723.25
628.9
1213.91
829.83
864.11
1062.62
2154.25
2367.21
1359.74
748.71
1226.77
784.55
2739.75
1431.52
1361.47
1336.97
2464.75
934.36
1724.08
1652.04
3041.23
1566.75
1110.21
901.27
899.75
854.99
1054.92
1577.54
2407.62
819.85
1235.62
1758.72
1327.74
1380.19
1344.53
4198.95
1686.77
2543.2
