9.26
7.57
7.74
10.8
11.1
9.27
9.12
8.75
9.7
9.66
9.8
8.92
9.1
9.05
9.48
9.79
10.17
9.53
10.27
11.0
10.29
9.85
9.58
10.6
9.83
10.15
10.13
9.57
9.9
9.53
9.53
9.97
10.44
10.5
10.29
11.17
9.77
9.69
10.84
10.18
12.08
12.17
9.37
11.3
10.91
8.86
9.96
10.61
10.38
9.55
9.89
9.82
11.14
10.1
10.89
10.88
10.62
10.32
10.72
10.32
10.86
10.75
10.89
10.22
10.36
11.02
11.39
10.76
11.18
10.01
10.26
9.54
10.83
9.97
10.02
11.55
9.42
10.11
10.36
10.06
9.11
9.17
10.38
9.24
9.97
10.47
10.33
10.43
9.32
10.32
10.31
9.77
8.98
9.47
10.22
10.52
10.23
9.62
10.41
9.42
